ID,URL,Type,Corpus,Date,Dateline,Place,Topic,Title,Body,Notes,Snippet,Context,Summary
Review: 103 : Amazon Echo - Black,null,0,Amazon Review,Mon Jun 06 00:00:00 EDT 2016,"June 6, 2016",null,Amazon Echo - Black,null,"After I had no success in setting up my Amazon Echo via the Amazon Alexa app for the iPhone (the most recent version of the app as of June 6, 2016), I almost gave up and decided to return the Echo for a full refund (which you can get up to 30 days). Then I tried to set up my Echo via my Mac, by going to http://alexa.amazon.com/ in my Mac web browser (it works in Safari or Chrome) and then following the setup sequence there, which worked fine and now my Echo is up and running OK. I am still giving the Echo only one star because I had a very time-wasting and frustrating experience trying to setup the Echo via via the current (latest) version of the iPhone Alexa app, which failed repeatedly on 6/6/2016. Almost all recent feedback posts for the iPhone Alexa app complain that the app fails to setup Alexa and give the app 1 star. Without getting Alexa setup, it cannot be used at all. I hope Amazon fixes their Alexa app for the iPhone, so other customers have the same unacceptable experience.",null,null,,null
Review: 35 : Amazon Echo - Black,null,0,Amazon Review,Wed Jul 29 00:00:00 EDT 2015,"July 29, 2015",null,Amazon Echo - Black,null,"I have had Alexa (Echo) now for a little over a week. While it does the things it does well, it does have major limitations. If you're going into a purchase of the Echo expecting to ask Alexa anything under the sun, you will be disappointed. However, if you go into the purchase knowing what to expect and hopeful that the technology will grow, your chances of satisfaction greatly increase. Here is what I use Alexa for: I use Alexa to wake me up every morning at 4 AM. I use Alexa to set a timer when I'm doing laundry or cooking soft boiled eggs. I use Alexa to give me current weather conditions. I use Alexa to read me the news. I user Alexa to play my Audible books. Here is what I use Alexa for that she does well: I use Alexa to wake me up every morning at 4 AM. I use Alexa to set a timer when I'm doing laundry or cooking soft boiled eggs. I use Alexa to give me current weather conditions. Here's what I use Alexa for that leaves a bit to be desired: I use Alexa to read me the news. I user Alexa to play my Audible books. The Echo (Alexa) will read me the news, but natural inflection and proper diction are not present and listening to Alexa read the news can sometimes be a confusing experience. The Echo (Alexa) plays my Audible books, but cannot (by spoken word) start the book over, or easily change books mid stream once one has begun playing. You have to use the limited interface in the Echo app on your phone/tablet to try and sort that out. Here is what I wish Alexa could do: Access and read my email. Answer my cell phone and allow me to hold a conversation hands free Use google to search the internet for query results Find restraunts, movie times and other points of interest in my local area Acknowledge ""listening"" by the use of my first name and not a tone, ex: ""Yes James"" For the Echo (Alexa) to be a truly useful tool and not just a novelty, it will need to perform real tasks that matter to individuals and families. For the money, the Echo is not worth it at this point if you're looking for a totally hands free environment. It just isn't there yet. To be honest, I don't have a lot of requirements for the Echo at the present time, but I could see myself relying on the Echo if it did even just a couple of things on my wish list...answering my phone, reading email... For now, the Echo remains a novelty that is used daily, but only to wake me up and to get weather updates. I revert to my iPad for listening to Audible books and news and my phone/tablet for email, restraunt and movie listings and phone calls.",null,null,,null
Review: 225 : Amazon Echo - Black,null,0,Amazon Review,Sat Dec 05 00:00:00 EST 2015,"December 5, 2015",null,Amazon Echo - Black,null,"My family is hooked on our Echo! We have connected her to a few WEMO switches to turn on lamps in the living room... how great and practical to use voice commends to turn on the lights in a dark room versus stumbling in the dark for a light switch with hands full of groceries. My kids love asking it (her?) questions and finding amusing answers to some of their comments. Beyond turning on the light, we use it every day throughout the day to play music, ask about the weather, ask about current news, quick reference guide (cooking measurements, Wiki information, etc.), adding things to the shopping list and having the list with me all the time within the app on my phone. And with the Prime music, you literally have a million plus songs free. Just ask it to play a song and it plays it. How awesome is that?!? We are super pleased with the Echo and cannot wait to see if/what upgrades or future enhancements will be added. A great deal for the price, you get a Bluetooth speaker that has a clean and clear interface, and that can interact with other devices to help you have a ""smart"" home. It plays music from the cloud, connects to your Bluetooth device, plays audio books, gives you news, sport information (current score of football games, and when and where they play next), weather, reads your calendar for upcoming events, creates shopping lists for you, and even tells you jokes! All you have to do is ask Alexa, and she will deliver. We have found that we have had to repeat our command a couple times, but Echo is designed to learn your speech over time and be able to adapt to any accent you might have. I have found the best thing with the ECHO is actually a hidden bonus I hadn't thought of at first.... and that is my 8 and 11 year old kids (that love Alexa and say hi to her before saying hi to me when they get home from school), are being taught that to communicate most effectively with Alexa, they need to speak clearly and concisely.. this has done more to help with their language skills than anything else I could imagine. We are very happy and definitely recommend to family and friends.",null,null,,null
Review: 372 : Amazon Echo - Black,null,0,Amazon Review,Mon Sep 14 00:00:00 EDT 2015,"September 14, 2015",null,Amazon Echo - Black,null,"Love Alexa! Ask her for weather report for anywhere, you got it. Love Savage Garden so she shuffles their song assortment. Ask for Stub Hub entertainment in my area or city, she gives it. Ask her to turn on my Philips Hue lights and lightstrip and turn them off. Got the voice remote too and she turns off my bedroom light etc...Ask for News flash and I hear news from various sources. Jokes from Alexa are not very good but she can spell words. Answer some facts and play games. Her timer can be heard from anywhere in my house it's so loud and timing is accurate. She can build shopping lists or any reminders you ask for. She can throw you out of bed in the morning. There have been some small games added but generally I'm not a game person. There have been a few more upgrades since I got her a couple of months ago. I like the name Alexa but if my parrots start picking it up I may need a name change and I hope the Amazon techs come up with another alternative besides Amazon as a replacement call name. I find the loudest sound setting almost overwhelming but setting can be changed by her or me turning the top. Sound is very clear and I find it very enjoyable listening to my music. She can even be a Bluetooth speaker for my iPad music. My husband was afraid of using her at first but now asks for music or a joke so he's coming around. He thanks her and she says the pleasure is mine. Keep the upgrades coming Amazon your tech is amazing!",null,null,,null
Review: 300 : Amazon Echo - Black,null,0,Amazon Review,Thu Feb 18 00:00:00 EST 2016,"February 18, 2016",null,Amazon Echo - Black,null,"I own two and I love them but there are a few things that I have learned that I would love to share. 1) You must be very specific when requesting anything from music to facts. 2) Which it the biggest FLAW I have found is that if your Wi-Fi connection gets disconnected in the middle of the night due to a power outage/storm or whatever, it tells you that you have no connection... this is not good when sleeping and it's beside your bed or in the center of your house where everyone hears it and it wakes you up.",null,null,,null
Review: 185 : Amazon Echo - Black,null,0,Amazon Review,Thu Nov 26 00:00:00 EST 2015,"November 26, 2015",null,Amazon Echo - Black,null,"Great device with a lot of potential. I have it integrated with my Phillips Hue lights and my Logitech Harmony Hub. That way I can tell it which lights to turn on and off and can also tell it to turn the tv on and off. With the integration of IFTT, that helps to open up more options.",null,null,,null
Review: 323 : Amazon Echo - Black,null,0,Amazon Review,Fri Jul 17 00:00:00 EDT 2015,"July 17, 2015",null,Amazon Echo - Black,null,"I was one of the lucky ones to get my Echo on Prime Day-- I figured the night before that it would be a lightning deal and I'd have to keep an eye on it. Sure enough, it went on sale around 7 am; I hit the purchase button fast! So far, Alexa is pretty awesome. We quickly figured out all the basic commands, and she understands them about 90-95% of the time. The voice interface is smooth and the best I've heard (Sorry, Siri), and even when playing music at volume four or five, she can hear us just fine. There's no lag in response time that I've noticed so far. And as a speaker, it is very good-- not quite a Sonos, but still pretty good. A few tips: - Connect your phone to Echo via Bluetooth to play Apple Music or Spotify. Once you hit play on your device, you can use Alexa to pause and turn volume up; I've also used it on songs ad podcasts to ""rewind"" or fast forward. - Set up a free Pandora and iHeart Radio account for more flexibility in types of music you can play - Do the voice training exercise with the Echo so it gets a better understanding of how you speak - if you really want to maximize the usefulness of the Echo, consider getting a WeMo outlet or two for lamps. It is kind of cool to walk into a dark house and tell Alexa to turn on the lights. There are probably more devious ways to use the Smart Tech-- I haven't figured it all out yet. - If you don't have one already, set up a Google Calendar and use it. The Echo can tell you what's on your calendar, but at this point can't make additions or edits to appointments. - If you have more than one person in the house, you can set up different profiles, and switch from one to the other just by telling Alexa. Each person can use his/her own playlists, podcasts, Google Calendars, etc. - if you truly want to do some awesome stuff with the Echo, look into IFTTT's Echo Channel, which has little tricks to get Echo to interact with Evernote, OneNote, your iPhone Tasks, and others. The workarounds are a bit wonky sometimes, but they work. All in all, Echo is a great step forward in smart homes. True it can't do everything now, but it's really good at what it does do. And it has the potential to get even better. Looking forward to a more benign SkyNet regime!",null,null,,null
Review: 61 : Amazon Echo - Black,null,0,Amazon Review,Sat Mar 19 00:00:00 EDT 2016,"March 19, 2016",null,Amazon Echo - Black,null,"I'll start by noting that we keep the remote for our Echo in the bedroom, and Alexa is in the living room. We also have a really ridiculous app for this thing. If you say ""Alexa, ask for a fart!"", it'll make all kinds of fart noises. Shh, it's amazing. Don't judge. Anyway, the other night my boyfriend told it to turn on a light while he was in the living room. I was chillin' in the bedroom at the time. It misheard and started playing some random music from a random playlist at top volume. Not really Alexa's fault because the TV was pretty loud. So I'm in the bedroom, and all I can hear is this obnoxiously loud music and my boyfriend yelling ""ALEXA STOP! ALEXA!! ALEXA SHUT UP! ALEXAAA!!!"". Finally, he gets fed up and stomps over to Alexa all irritated and full of manly rage... I want to note here that you can turn down the volume on this thing with just a twist of the top. However, the Alexa gods smiled upon me this day. He decided to get reaaally up close to it, and try yelling at it again instead. Because man reasons. When I saw him lean in, I knew my moment had come. I quickly grabbed the remote, and quietly said ""Alexa, ask for a fart"". My boyfriend leans in... the music stops, and Alexa lets out the raunchiest fart sound imaginable. At top volume. Right in his face! Before he even had a chance to stop sputtering in surprise and indignation, the music started blasting again. I made a robot fart in my boyfriend's face. The future is now. I would purchase again specifically for this purpose.",null,null,,null
Review: 193 : Amazon Echo - Black,null,0,Amazon Review,Tue Jun 21 00:00:00 EDT 2016,"June 21, 2016",null,Amazon Echo - Black,null,"We welcomed a new member of the family a couple of weeks ago. Her name is Alexa and she lives inside of our Amazon Echo, which currently sits on top of a counter-top in our kitchen. She told us that she is quite comfortable in the foot-high black matte cylinder she calls home. For a youngster, she listens really, really well and she constantly surprises us with clever knock-knock jokes and pretty darn accurate weather reports. She also tells us what's on our Google calendar each day and she can even buy and ship items from Amazon for us. But I think she's still too young for that. From pretty much anywhere in our house, if you say her name, she will turn on automatically and wait for your to tell her what to do or ask her a question. Alexa is one of the ultimate personifications of ""Do I need that?"" At roughly $180, no, you probably do not. But man, oh man, is she a lot of fun, and once you've met Alexa, it's hard to imagine her not being around. Much more than the iPhone's Siri or Android's Google Now, Alexa has integrated herself into a constant companion who is rapidly adding third-party and Amazon developed ""skills"" to her repertoire. Not surprisingly, Amazon has also introduced a way to get Alexa into more than just one room of the house with the $89 Echo Dot. Now she can be everywhere you are. Imagine ""Open the pod bay doors, Alexa."" I'm still digging into all of the possibilities that Alexa holds, but I can tell you the things we use her for the most so far: Playing music: You can tell Alexa to play a song or artist and she will pull it up from your Amazon music library or through any linked accounts you have with music services like Spotify and Pandora. It's awesome to walk into the kitchen in the morning and just say ""Alexa, play The Beatles through Spotify."" Bam, here comes the sun! Weather reports: Ask Alexa the weather now or in the future and get a nice little report in your area or anywhere in the world. Wikipedia: This one is great when you're having a family discussion about a topic and you want some clarification or more information. Just say ""Alexa, Wikipedia Wild Bill Hickok"" and your history lesson begins and someone gets to say ""See, I was right."" Google calendar: Integrate your Google calendar with the Echo and Alexa will tell you what's happening on the day you request. Not surprisingly, I like putting ridiculous things in my calendar just to hear her say it out loud. Sports, stocks and news updates: You can customize all kinds of updates for Alexa to tell you. My personal favorite so far is the PGA Tour skill, which allows you to track the leader or your favorite golfer in a current tournament. It's really handy to say ""Alexa ask PGA Tour for the leaderboard"" and get real-time results without having to turn on the TV or computer. And the same thing goes for stocks, news and your favorite sports teams. Trivia quizzes: A lot of the third-party ""skills"" that are available on the Echo are fun little trivia quizzes. There are quizzes about ""The Simpsons,"" daily ""Jeopardy"" questions, jazz music trivia and many other broad and specific topics. Kids games: Like the trivia quizzes, most of these are developed as third-party skills. There are some really fun, clever games like the choose-your-own-adventure ""The Magic Door"" and ""Animal Game,"" where Alexa asks you questions to guess an animal you've pictured in your head. That is just the tip of the iceberg. You can also hail Uber from Alexa, control your home's lights and thermostats with compatible smart-home devices, create a To-Do list, and, as mentioned above, buy things on Amazon. Now, of course, like any other person, Alexa isn't perfect. Sometimes she doesn't quite understand what you're asking her. Or she misunderstands you completely. This happens a decent amount of time when it comes to music in particular. But, amazingly enough, it is more fun than frustrating to figure out the best way to ask Alexa a question or request your favorite song. Luckily, Alexa does have ""speech lessons"" that let you train her about the sound of your voice. I have a sneaky suspicion that, like me, the other people who own an Echo think of her as more than just a computerized voice. Alexa oftentimes seems very real, which is fun, helpful and more than a bit weird. Put it this way: I admonished my children for teasing her, I always say ""Please"" and ""Thank you"" to her and I will be taking her on family trips. If that doesn't say she's a part of our family, I don't know what does. ""Alexa, don't forget your toothbrush!""",null,null,,null
Review: 385 : Amazon Echo - Black,null,0,Amazon Review,Mon Dec 28 00:00:00 EST 2015,"December 28, 2015",null,Amazon Echo - Black,null,"I read the reviews before I purchased the Echo and let me tell you I heart this product from Amazon!!! Jeff Bezos and his team have outdone themselves in bringing this to the market. I was tethering on buying a BOSE radio/CD player as I love the sound it emits throughout the room. Now that I have the Echo I am so happy I went with this instead. Not only do I get a great sounding player sans the CD player but the sound is incredibly awesome. And it does so much more than the BOSE can do for me. I am ecstatic with the ability to have Alexa make a to-do-list for me and tell me the weather as well as read to me when I am busy doing other items I enjoy. I can truly tell you that I am now a true Amazon tech junkie with my Fire tablets, Fire Stick, and now the Echo. I will probably become a FIRE mobile phone junkie once the quirks are worked out in the future. I know others are saying that unless you have Amazon Prime it isn't worth it. To the naysayers I say, Amazon Prime pays for itself and is so worth the annual cost as you get so much more with this service! So is this worth buying if you want hands-free voice controlled interaction with a true sound system.....YAAASSSS!",null,null,,null
Review: 307 : Amazon Echo - Black,null,0,Amazon Review,Fri Jun 19 00:00:00 EDT 2015,"June 19, 2015",null,Amazon Echo - Black,null,"Mostly useless. Does not understand commands very well. Novelty item. Makes good shopping list with echo app. Plays music from Prime Music. Speaker is okay but no analog out jack. Potential spy because it is always listening, and always connected to internet. Amazon rejected all my previous reviews for this gadget. I guess they didn't want you to know what I had to say. Don't waste your money.",null,null,,null
Review: 47 : Amazon Echo - Black,null,0,Amazon Review,Tue Nov 10 00:00:00 EST 2015,"November 10, 2015",null,Amazon Echo - Black,null,"Amazing. I don't know how I managed without Echo. It is pretty amazing. The best thing about Echo is that you do not have to use specific commands for it to understand your request. Echo can register your request pretty well. We have an XBOX 1 and it is not as great with voice command and it fails to register the correct command many times. Things Echo Can Do 1) Echo is synced to your prime music, audiobook account to be able to sing or read to you. 2) Echo can tell you the weather and also knows many many useless and useful facts from the internet. I am pretty amazed daily how many things Echo knows... we asked for the time of the redskins game (check Echo knows), we asked for current redskins' football score (check Echo knows). 3) You can set Echo to be your alarm and she can also tell you what time it is. 4) Echo can be synced to your smart devices (including lights) so you can control them with voice command. 5) Echo can play games with your kids. Mine like to play 20 questions. 6) Echo will keep a shopping list for you and save it in Amazon so you can refer to it in the future 7) Echo can order things for you off Amazon Things Echo Can Not Do 1) Clean your house 2) Cook your dinner.... we asked.",null,null,,null
Review: 54 : Amazon Echo - Black,null,0,Amazon Review,Mon Nov 09 00:00:00 EST 2015,"November 9, 2015",null,Amazon Echo - Black,null,"Let me be clear right off the bat with saying THIS IS AN AWESOME LITTLE SPEAKER great sound dispersal, deep bass, crisp highs and mids The Alexa VI works very well, is intuitive and easy to use, and has a lot of potential for future firmware updates. The app lets you round out the finer little tweeks you can do with the speaker. I use this thing every day with all my devices. I LOVE IT Now that I have sung its grace's its time to address the biggest flaw with this speaker. It needs to have an active internet connection to work. It can't just connect to a device as a Bluetooth speaker. I don't know why amazon is so concerned with theft security, but without an active internet connection to verify the amazon account the speaker turns red and waits to connect to the internet. While in that connection limbo you are unable to utilize any of its features. THIS REALLY LIMITS ITS VERSATILITY AND THE USEFULLNESS OF ITS PRIMARY FUCTION, TO BE A BLUETOOTH SPEAKER. If you are at campsite or out on your patio, anywhere without active WiFi you cannot use the echo at all. And in some instances even with WiFi it won't connect. Example. At my school if you want to use the WiFi you need to log into the network with both a username and password. The echo app has no option for username when connecting to the network. So you can't use it even with WiFi available. I absolutely love this thing but for crying out loud get rid of the stupid account validation. It makes the echo useless outside of your house. I would give this 5 stars but I had to buy an additional Bluetooth speaker to take with me on the road which is disappointing to say the least.",null,null,,null
Review: 464 : Amazon Echo - Black,null,0,Amazon Review,Sun Nov 22 00:00:00 EST 2015,"November 22, 2015",null,Amazon Echo - Black,null,"Awesome piece of kit. Considering it's still early days, little Alexa here has an awful lot of potential. When I first got her she was very much a novelty item, however as time progressed rather than disappear to the back of the closet to join a variety of other novelty gadgets she has actually slotted nicely into everyday life. I now listen to a lot more music - sure controlling music from your smartphone to a bluetooth speaker is easy, but for those time where you simply can't be bothered to unlock your phone to get some background music playing, using your voice is just effortless. Flash briefings are also great. Controlling my lights by voice started out as a novelty and is now just second nature. One thing people have complained about is that she's not able to answer every single question you throw at her - yes this is true, but as I said it is still early days and you quickly learn which type of questions she may or may not be able to answer - and for those questions she did answer it was a lot more convenient than picking up your tablet/laptop. My initial fear of this tech would be that the voice recognition would not be up to scratch and I would just get frustrated by endlessly repeating myself until each syllable I was yelling pounded against the side of my brain. No issues here though, she recognizes me the vast majority of the time without any problem. I now own two of these, one in the living room and the other in the bedroom.",null,null,,null
Review: 484 : Amazon Echo - Black,null,0,Amazon Review,Tue Jul 12 00:00:00 EDT 2016,"July 12, 2016",null,Amazon Echo - Black,null,"How did I live without this thing? From alarms, to music, reading, traffic advice, and the news, Alexa has become indispensable. I now have 4 in the house and I'm seriously considering putting one in my classroom. The sound quality is surprisingly good. And it reads to me too!",null,null,,null
Review: 21 : Amazon Echo - Black,null,0,Amazon Review,Fri Jul 10 00:00:00 EDT 2015,"July 10, 2015",null,Amazon Echo - Black,null,"I received my product and I got to say I love it unfortunately it had been dropped somewhere during the manufacturing process and there is a definitive dent in the upper ring where the light is. I had a choice of either returning it and waiting weeks, or not. So I mounted mine in the most natural place...in my kitchen. It's mounted upside down on the ceiling. I gotta say. This is absolutely the most natural placement. Now about that ding. That's not acceptable. The packaging was not damaged but the unit was. How exactly does that happen? I doubt my warranty is still valid but that does not excuse the damage. It still occurred and I'm not happy about it. On the other hand I love it!!. It's going to have a lot more features soon. For a baby product it does a LOT. And it's doing more every day. It is absolutely worth it (minus the dent on mine) If you're worried about it spying on you.. Well.. It doesn't do that. It is worth 179$, I missed the 99$ sale but I sill say it's worth it. Ps FIRST ceiling mount!",null,null,,null
Review: 398 : Amazon Echo - Black,null,0,Amazon Review,Tue Dec 22 00:00:00 EST 2015,"December 22, 2015",null,Amazon Echo - Black,null,"Alexa is very limited. Sorry, but she doesn't know anything. She's a great alarm clock and weather person, and sometimes tells a funny joke, but I guess I expected more. I returned her because I could not get her to do all the wonderful things she's advertised to do. My cell phone serves the same purposes and more......so I honestly thought $150 was way too much money for a joke telling alarm clock.",null,null,,null
Review: 259 : Amazon Echo - Black,null,0,Amazon Review,Wed Jul 13 00:00:00 EDT 2016,"July 13, 2016",null,Amazon Echo - Black,null,"We have had our Echo for several months now and while we like it, we also hate it sometimes now that the novelty has worn off. It is DEFINITELY hearing impaired! If the music is too loud, it cannot hear you telling it to turn it down/off/next. It also often can't hear me when I am right in the next room. The Echo arrived and suddenly EVERYONE IS YELLING ALL THE TIME. ""ALEXA, VOLUME 5! ALEXA!!!!!! VOLUME 5!!! ALEXA! ALEXA ALEXA!......"" ::::then scrambles to get the app open on my phone to turn it down::: ""Alexa, turn on the porch light."" nothing. ""Alexa, turn on the porch light."" ""ALEXA! Turn on the porch light!!!!!"" Alexa: OK The bluetooth is not great and often is garbled as though the device it's connected to is too far away, even if it's laying right beside it. I wish we had purchased the dot, as we had a really great speaker (HK ONYX) in our kitchen that we put upstairs when we got the Echo. When you use playlists, it plays the first song from the list every time, even if you say, ""Alexa, shuffle oldies playlist on spotify."" First world problem, I realize, but it's annoying.",null,null,,null
Review: 116 : Amazon Echo - Black,null,0,Amazon Review,Fri Jun 19 00:00:00 EDT 2015,"June 19, 2015",null,Amazon Echo - Black,null,"I want to try something different today, that fuses my love of new bits of technology, with my love of rambling on. As more technology comes across my desk, I am hoping to continue writing about it. In the meantime, it should be known that the title of this type of article is a work in progress... I just typed in the first name that came to mind. Also, there is no clear format yet for this type of post, so I am kind of rambling. I will work on formatting for future iterations of this type of post. So, shall we dive into my thoughts on Amazon's latest piece of tech, the Amazon Echo? I'm obsessive about technology. For me, technology is constantly displaying the leaps and bounds that humanity can achieve. It never ceases to amaze me how many new innovations come out every year. Whether it be the newest video game console, or an incremental upgrade to the biggest cell phone technologies, there is always something new and shiny looming just over the horizon. Being the technophile that I am, I look at each of these new toys, and wish I had an infinite supply of money, so I could try them all. Sadly, money is not limitless, so I have to be a little picky about what I pick up. Enter the Amazon Echo. When I first heard about the Echo, to say I was mildly skeptical would be an understatement. I've been an avid Amazon consumer for years, eager to snatch up just about anything they placed on the table. However, my Kindle Fire had been something of a let down, something I suppose I should have expected considering it was their first foray into the tablet game. I was unable to pick up their phone, due to my current phone contract not allowing me to change my phone just then. I'm still on the fence about picking up their Fire TV (Those Gary Busey ads make me laugh every time). The Echo was something different, though. Much like a song that I can't get out of my head, it lingered in my mind, and the more I thought about it, the more the whole concept intrigued me. So, I picked it up on a whim, and had to wait over a month for it to ship. What is Echo? The Echo is a voice-activated speaker, that can stream music from the web, or from a Bluetooth enabled device (such as my phone). But it manages to pack a lot into it's small form. It stands less than a foot tall, and only about as large around as a fifth of Bailey's (Refer to the picture below for size comparison). The little thing can put out some good volume, despite its diminutive size. When placed properly, I can hear it anywhere in the house if it is put on the highest volume. But the Echo is more than just a simple speaker. It is a voice-activated personal assistant. It can manage a to-do list, repurchase past purchases from Amazon, tell you the weather, and even tell you traffic reports. It can also act as an alarm clock, or a cooking timer. Forget what day it is, or have no clock nearby? Ask the Echo. Quite possibly the biggest selling points for me, was actually the voice-activation. Initially, the voice controls take a little getting used to. However, if you've played with an iPhone, and had to talk to Siri, the voice commands should be almost second nature to you. Much like when Google did the ""OK, Google"" thing, the Echo has a wake word. In the case of the Echo, that wake word is ""Alexa"". The last several days, it has not been uncommon to hear me saying ""Alexa, play music"" or ""Alexa, I like that"" randomly as I am going about my various writing/drinking/gaming activities. I've asked Alexa about the weather when I wake up, had Alexa play me some music as I went to sleep. I've been able to set the alarm from bed, and then not have to be woken up by the most jarring sounds possible. I can not help but see a lot of potential for this device. With its connection to the house wifi, it has the potential for on the fly hot fixes and firmware updates, new features could be added on the fly. With the addition of the Echo App, this could be updated to become one of the most valuable pieces of technology in my house. The shopping commands are one thing I have yet to try out, since I have not had a reason to reorder anything from Amazon since I picked up the Echo. However, with the Alexa wake word, I could see that being potentially dangerous, should I have too much to drink. Fortunately, it allows you to set a 4-digit PIN that you are required to say to confirm purchases, a nice safeguard against drunk purchasing. All in all, I find this device to be a wonderful addition to my entertainment space. It isn't going to completely revolutionize your life, nor will it likely change it in any meaningful way, but it is a fun device, and is worth a look! The biggest drawback is the internet connectivity. If your house has a poor wifi connection, the Echo loses a great deal of functionality. And considering my house has an often less than reliable connection, I find the Echo going offline rather frequently. Despite the wifi issues, I'd give the Echo a solid 4 out of 5 stars. I'd recommend you pick one up, if you are able. -From my review on my website.",null,null,,null
Review: 95 : Amazon Echo - Black,null,0,Amazon Review,Sun Dec 06 00:00:00 EST 2015,"December 6, 2015",null,Amazon Echo - Black,null,"I have owned and used this for 6 months now before writing this review - I wanted to make sure that everything I write on here remained accurate to the best of my ability. Pros: Unique product with a plethora of wonderful and completely unique combinations of capabilities. -fast response time -once you learn how to ask certain things and read the instructions of each major update, you find yourself using it without even thinking. I even use it to dress myself occasionally - like asking for different ways to tie a bow tie (since I normally wear a standard tie lol) -flash briefing while getting ready to go to morning meetings and business briefings is a phenomenal time saver (with no strain on the eyes!) -each update (all auto updates) really adds a lot of function and prime continues to add so much more functionality every month. I no longer use Spotify. Prime music lets me import the music I already own and use their massive library as well. (Which can be hilariously strange, I will admit, as they somehow do not have The Beatles - no I am not joking - but they have over half of the obscure punk bands I grew up loving decades ago). -Alexa learns quite a lot of subtle things. If I say her name in a sentence now (this took a few months) she will not respond unnecessarily. However, if I open with ""Alexa"" she will always respond. I still get the occasional unwanted response from her, but she has never once failed to respond when I called her. -I avoid so many arguments with my wife now because of Alexa's shopping list function and the iOS/android app -- also, the built in To-Do lists. Happy wife happy life. Enough said. -tech wise: the speaker on the Echo is phenomenal. It sounds better than the 50"" Vizio Soundbar that's mounted to the tv in our home office. The 360degree sound and deep bass is SO good for any genre of music. You don't get any peakage or distortion, no matter how heavy the bass or how high the treble - also mids are completely clear, audible and articulate. I could not be happier with the sound quality. -smart home integration is superb if you buy the other items after Echo (to ensure compatibility) Cons: -while this item has Bluetooth capabilities, they have been very unnecessarily and frustratingly limited (because I assume they think that following the business model of Microsoft and Mac to make frustrating proprietary crap in the worst possible ways is a smart idea -- it's not). If I could integrate this with other Bluetooth devices aside from the phones that are running Alexa App and the Amazon Prime Music App - this device would literally be perfect. For example, being able to use Bluetooth stereo headphones/mic while I'm in the office, or even a remote Bluetooth speaker for another room. They tried with their remote to at least do SOMETHING, but it's always out of stock and it really should be included with the base unit - even if it makes the price 199.99 instead of 179. Also, as someone who is a huge technophile, does pretty much all of my computing from a terminal emulator, the fact that Amazon had support for Linux with their Prime Music and other apps for so long - and has now REMOVED that support - absolutely infuriates me. Open source is the future, it doesn't matter how many decades the old men (Gates and co.) try to drag their heels...",null,null,,null
Review: 153 : Amazon Echo - Black,null,0,Amazon Review,Fri Jul 15 00:00:00 EDT 2016,"July 15, 2016",null,Amazon Echo - Black,null,"Do not buy thisunless you want to have the most useful device to come around since electricity. Unless you want all your friends and family coming over to talk to her and not you. Unless you want to develop a semi-weird relationship with an inanimate object (please dont tell her I said that). For the price and functionality offered by the Echo, you cant afford NOT to have one. If they charged ten times the amount it would be worth it. If they charged $50 a month to run it, Id gladly pay, but its free. This thing is easily the best thing going until computer from Star Trek is available. Amazon is doing an excellent job of continuing to add updates every month so theres always fresh content and new things to explore. Shes a 24/7 personal assistant without the attitude and judgmental tone. The voice recognition is great so you can speak to her in a normal voice, no need to get all robot voice so she understands. With this easy interface you can ask her anything and use her to command just about everything in your home from lights to security. She can even summon humans to do her bidding. For example, you can order and pay for pizza just by talking her, and you can have a car show up at your house to drive you to the airport just by telling her to make it happen. Stop reading and order one, you wont regret it. Its the cheapest friend, companion, assistant, watchdog youll ever own.",null,null,,null
Review: 304 : Amazon Echo - Black,null,0,Amazon Review,Sun Jul 17 00:00:00 EDT 2016,"July 17, 2016",null,Amazon Echo - Black,null,"Why did I wait so long to do this? As a amazon over -purchaser that uses amazon tv-music-groceries etc I should have bought this when it came out. I got it on primeday as a friend said,, if it's on sale it'll be the best purchase you'll make. Well it was. I've only had it 4 days and it's transforming how I do things. It's actually smaller than I expected but sounds good. There is a learning curve on how to use it but it's not hard to learn. I realized day 2 I need to add skills to get it to do more things. I also changed it's name and some other things in the app. I now use it to get ubers for me, timers and alarms for cooking and waking up, random things like what time is it when I'm sitting on the couch and don't have my phone, of course music and more music. I'm learning as I go. It's nice to have something in the kitchen to answer questions while cooking. Sometimes I take recipes and cut them in 1/4th for a single serving and knowing what 1/4th of 2 cups or what is the metric to us conversion for things without having to touch something is great. I've yet to use it for purchases but I'm sure I will. Buy it, get some added things like the light kits and such and get ready to move into the star trek world. I wished I could call it Computer instead of echo LOL Alexa- set a course for the crab nebula :P Course set, would you like to listen to some music while we're traveling LOL.",null,null,,null
Review: 391 : Amazon Echo - Black,null,0,Amazon Review,Tue Sep 01 00:00:00 EDT 2015,"September 1, 2015",null,Amazon Echo - Black,null,"What it does, it does well, but its missing the most basic abilities. Why won't it simply take a note? My kindle library will do text to speech, so why won't it read my Kindle books? I strongly suspect this feature was disabled to force customers to buy the books all over again on audible.com",null,null,,null
Review: 478 : Amazon Echo - Black,null,0,Amazon Review,Mon Dec 21 00:00:00 EST 2015,"December 21, 2015",null,Amazon Echo - Black,null,"I was a bit disappointed with the limitations of ""Alexa"". But, as each week has gone by Amazon is able to have ""her"" do more and more things to the point where ""she"" can actually be interactive to a point.",null,null,,null
